Asset_Code,Price_Type,Date,Price,Proxy_Level,Proxy_Name
SPX2,NTR,2000-06-07,2024.05,1,
SPX2,NTR,2000-06-08,2010.75,1,
SPX2,NTR,2000-06-09,2004.26,1,
SPX2,NTR,2000-06-12,1989.22,1,
SPX2,NTR,2000-06-13,2021.63,1,
SPX2,NTR,2000-06-14,2023.21,1,
SPX2,NTR,2000-06-15,2034.48,1,
SPX2,NTR,2000-06-16,2015,1,
SPX2,NTR,2000-06-19,2044.66,1,
SPX2,NTR,2000-06-20,2030.84,1,
SPX2,NTR,2000-06-21,2035.22,1,
SPX2,NTR,2000-06-22,1998.19,1,
SPX2,NTR,2000-06-23,1983.46,1,
SPX2,NTR,2000-06-26,2002.49,1,
SPX2,NTR,2000-06-27,1995.94,1,
SPX2,NTR,2000-06-28,2002.02,1,
SPX2,NTR,2000-06-29,1984.94,1,
SPX2,NTR,2000-06-30,2001.77,1,
SPX2,NTR,2000-07-03,2022.38,1,
SPX2,NTR,2000-07-05,1990.57,1,
SPX2,NTR,2000-07-06,2005.12,1,
SPX2,NTR,2000-07-07,2035.72,1,
SPX2,NTR,2000-07-10,2031.2,1,
SPX2,NTR,2000-07-11,2038.49,1,
SPX2,NTR,2000-07-12,2055.15,1,
SPX2,NTR,2000-07-13,2059.19,1,
SPX2,NTR,2000-07-14,2078.66,1,
SPX2,NTR,2000-07-17,2079.36,1,
SPX2,NTR,2000-07-18,2056.31,1,
SPX2,NTR,2000-07-19,2040.16,1,
SPX2,NTR,2000-07-20,2058.9,1,
SPX2,NTR,2000-07-21,2037.73,1,
SPX2,NTR,2000-07-24,2015.92,1,
SPX2,NTR,2000-07-25,2029.94,1,
SPX2,NTR,2000-07-26,1999.6,1,
SPX2,NTR,2000-07-27,1995.86,1,
SPX2,NTR,2000-07-28,1954.97,1,
SPX2,NTR,2000-07-31,1970.05,1,
SPX2,NTR,2000-08-01,1980.05,1,
SPX2,NTR,2000-08-02,1980.98,1,
SPX2,NTR,2000-08-03,2000.2,1,
SPX2,NTR,2000-08-04,2014.65,1,
SPX2,NTR,2000-08-07,2037.25,1,
SPX2,NTR,2000-08-08,2042.15,1,
SPX2,NTR,2000-08-09,2028.6,1,
SPX2,NTR,2000-08-10,2011.41,1,
SPX2,NTR,2000-08-11,2027.45,1,
SPX2,NTR,2000-08-14,2054.67,1,
SPX2,NTR,2000-08-15,2044.85,1,
SPX2,NTR,2000-08-16,2038.71,1,
SPX2,NTR,2000-08-17,2061.08,1,
SPX2,NTR,2000-08-18,2055.13,1,
SPX2,NTR,2000-08-21,2065.83,1,
SPX2,NTR,2000-08-22,2063.97,1,
SPX2,NTR,2000-08-23,2074.88,1,
SPX2,NTR,2000-08-24,2078.11,1,
SPX2,NTR,2000-08-25,2075.57,1,
SPX2,NTR,2000-08-28,2086.11,1,
SPX2,NTR,2000-08-29,2080.36,1,
SPX2,NTR,2000-08-30,2070.75,1,
SPX2,NTR,2000-08-31,2091.57,1,
SPX2,NTR,2000-09-01,2095.85,1,
SPX2,NTR,2000-09-05,2076.99,1,
SPX2,NTR,2000-09-06,2056.68,1,
SPX2,NTR,2000-09-07,2070.86,1,
SPX2,NTR,2000-09-08,2059.82,1,
SPX2,NTR,2000-09-11,2052.62,1,
SPX2,NTR,2000-09-12,2042.6,1,
SPX2,NTR,2000-09-13,2046.81,1,
SPX2,NTR,2000-09-14,2041.27,1,
SPX2,NTR,2000-09-15,2020.52,1,
SPX2,NTR,2000-09-18,1991.18,1,
SPX2,NTR,2000-09-19,2012.4,1,
SPX2,NTR,2000-09-20,2000.63,1,
SPX2,NTR,2000-09-21,1997.51,1,
SPX2,NTR,2000-09-22,1997.06,1,
SPX2,NTR,2000-09-25,1983.71,1,
SPX2,NTR,2000-09-26,1967.41,1,
SPX2,NTR,2000-09-27,1966.71,1,
SPX2,NTR,2000-09-28,2010.44,1,
SPX2,NTR,2000-09-29,1980.57,1,
SPX2,NTR,2000-10-02,1980.18,1,
SPX2,NTR,2000-10-03,1966.75,1,
SPX2,NTR,2000-10-04,1977.78,1,
SPX2,NTR,2000-10-05,1980.73,1,
SPX2,NTR,2000-10-06,1943.09,1,
SPX2,NTR,2000-10-09,1933.5,1,
SPX2,NTR,2000-10-10,1912.86,1,
SPX2,NTR,2000-10-11,1881.99,1,
SPX2,NTR,2000-10-12,1834.01,1,
SPX2,NTR,2000-10-13,1895.24,1,
SPX2,NTR,2000-10-16,1895.86,1,
SPX2,NTR,2000-10-17,1861.86,1,
SPX2,NTR,2000-10-18,1851.13,1,
SPX2,NTR,2000-10-19,1915.45,1,
SPX2,NTR,2000-10-20,1926.72,1,
SPX2,NTR,2000-10-23,1925.14,1,
SPX2,NTR,2000-10-24,1928.39,1,
SPX2,NTR,2000-10-25,1882.58,1,
SPX2,NTR,2000-10-26,1881.96,1,
SPX2,NTR,2000-10-27,1902.92,1,
SPX2,NTR,2000-10-30,1929.35,1,
SPX2,NTR,2000-10-31,1971.77,1,
SPX2,NTR,2000-11-01,1960.6,1,
SPX2,NTR,2000-11-02,1970.5,1,
SPX2,NTR,2000-11-03,1968.28,1,
SPX2,NTR,2000-11-06,1975.88,1,
SPX2,NTR,2000-11-07,1975.47,1,
SPX2,NTR,2000-11-08,1944.44,1,
SPX2,NTR,2000-11-09,1932.05,1,
SPX2,NTR,2000-11-10,1884.91,1,
SPX2,NTR,2000-11-13,1864.73,1,
SPX2,NTR,2000-11-14,1908.55,1,
SPX2,NTR,2000-11-15,1918.18,1,
SPX2,NTR,2000-11-16,1894.08,1,
SPX2,NTR,2000-11-17,1887.79,1,
SPX2,NTR,2000-11-20,1853.16,1,
SPX2,NTR,2000-11-21,1859.78,1,
SPX2,NTR,2000-11-22,1825.29,1,
SPX2,NTR,2000-11-24,1852.1,1,
SPX2,NTR,2000-11-27,1862.04,1,
SPX2,NTR,2000-11-28,1844.39,1,
SPX2,NTR,2000-11-29,1852.78,1,
SPX2,NTR,2000-11-30,1815.56,1,
SPX2,NTR,2000-12-01,1815.95,1,
SPX2,NTR,2000-12-04,1829.4,1,
SPX2,NTR,2000-12-05,1900.62,1,
SPX2,NTR,2000-12-06,1866.25,1,
SPX2,NTR,2000-12-07,1855.36,1,
SPX2,NTR,2000-12-08,1891.75,1,
SPX2,NTR,2000-12-11,1906,1,
SPX2,NTR,2000-12-12,1893.54,1,
SPX2,NTR,2000-12-13,1878.36,1,
SPX2,NTR,2000-12-14,1852.06,1,
SPX2,NTR,2000-12-15,1812.32,1,
SPX2,NTR,2000-12-18,1826.97,1,
SPX2,NTR,2000-12-19,1803.31,1,
SPX2,NTR,2000-12-20,1746.94,1,
SPX2,NTR,2000-12-21,1760.93,1,
SPX2,NTR,2000-12-22,1803.9,1,
SPX2,NTR,2000-12-26,1816.64,1,
SPX2,NTR,2000-12-27,1835.89,1,
SPX2,NTR,2000-12-28,1843.25,1,
SPX2,NTR,2000-12-29,1823.99,1,
SPX2,NTR,2001-01-02,1772.86,1,
SPX2,NTR,2001-01-03,1861.84,1,
SPX2,NTR,2001-01-04,1842.22,1,
SPX2,NTR,2001-01-05,1793.89,1,
SPX2,NTR,2001-01-08,1790.71,1,
SPX2,NTR,2001-01-09,1797.58,1,
SPX2,NTR,2001-01-10,1814.92,1,
SPX2,NTR,2001-01-11,1833.65,1,
SPX2,NTR,2001-01-12,1821.9,1,
SPX2,NTR,2001-01-16,1833.42,1,
SPX2,NTR,2001-01-17,1837.38,1,
SPX2,NTR,2001-01-18,1862.97,1,
SPX2,NTR,2001-01-19,1855.46,1,
SPX2,NTR,2001-01-22,1855.96,1,
SPX2,NTR,2001-01-23,1880.15,1,
SPX2,NTR,2001-01-24,1885.56,1,
SPX2,NTR,2001-01-25,1876.18,1,
SPX2,NTR,2001-01-26,1872.71,1,
SPX2,NTR,2001-01-29,1885.53,1,
SPX2,NTR,2001-01-30,1898.79,1,
SPX2,NTR,2001-01-31,1888.24,1,
SPX2,NTR,2001-02-01,1898.67,1,
SPX2,NTR,2001-02-02,1865.5,1,
SPX2,NTR,2001-02-05,1872.23,1,
SPX2,NTR,2001-02-06,1869.46,1,
SPX2,NTR,2001-02-07,1854.02,1,
SPX2,NTR,2001-02-08,1842.48,1,
SPX2,NTR,2001-02-09,1817.95,1,
SPX2,NTR,2001-02-12,1839.47,1,
SPX2,NTR,2001-02-13,1823.66,1,
SPX2,NTR,2001-02-14,1819.92,1,
SPX2,NTR,2001-02-15,1834.8,1,
SPX2,NTR,2001-02-16,1800.13,1,
SPX2,NTR,2001-02-20,1768.9,1,
SPX2,NTR,2001-02-21,1736.24,1,
SPX2,NTR,2001-02-22,1732.89,1,
SPX2,NTR,2001-02-23,1723.28,1,
SPX2,NTR,2001-02-26,1753.48,1,
SPX2,NTR,2001-02-27,1740.14,1,
SPX2,NTR,2001-02-28,1715.44,1,
SPX2,NTR,2001-03-01,1717.25,1,
SPX2,NTR,2001-03-02,1707.5,1,
SPX2,NTR,2001-03-05,1717.68,1,
SPX2,NTR,2001-03-06,1734.85,1,
SPX2,NTR,2001-03-07,1746.28,1,
SPX2,NTR,2001-03-08,1750.26,1,
SPX2,NTR,2001-03-09,1706.92,1,
SPX2,NTR,2001-03-12,1633.23,1,
SPX2,NTR,2001-03-13,1657.69,1,
SPX2,NTR,2001-03-14,1614.87,1,
SPX2,NTR,2001-03-15,1624.37,1,
SPX2,NTR,2001-03-16,1592.5,1,
SPX2,NTR,2001-03-19,1620.59,1,
SPX2,NTR,2001-03-20,1581.59,1,
SPX2,NTR,2001-03-21,1553.29,1,
SPX2,NTR,2001-03-22,1546.99,1,
SPX2,NTR,2001-03-23,1577.79,1,
SPX2,NTR,2001-03-26,1595.59,1,
SPX2,NTR,2001-03-27,1636.4,1,
SPX2,NTR,2001-03-28,1596.55,1,
SPX2,NTR,2001-03-29,1589.19,1,
SPX2,NTR,2001-03-30,1606.33,1,
SPX2,NTR,2001-04-02,1586.31,1,
SPX2,NTR,2001-04-03,1531.75,1,
SPX2,NTR,2001-04-04,1527.52,1,
SPX2,NTR,2001-04-05,1594.25,1,
SPX2,NTR,2001-04-06,1562.65,1,
SPX2,NTR,2001-04-09,1575.34,1,
SPX2,NTR,2001-04-10,1618.11,1,
SPX2,NTR,2001-04-11,1614.67,1,
SPX2,NTR,2001-04-12,1639.07,1,
SPX2,NTR,2001-04-16,1633.78,1,
SPX2,NTR,2001-04-17,1650.57,1,
SPX2,NTR,2001-04-18,1714.83,1,
SPX2,NTR,2001-04-19,1736.37,1,
SPX2,NTR,2001-04-20,1721.52,1,
SPX2,NTR,2001-04-23,1695.73,1,
SPX2,NTR,2001-04-24,1675.12,1,
SPX2,NTR,2001-04-25,1701.83,1,
SPX2,NTR,2001-04-26,1709.93,1,
SPX2,NTR,2001-04-27,1735.64,1,
SPX2,NTR,2001-04-30,1730.72,1,
SPX2,NTR,2001-05-01,1754.25,1,
SPX2,NTR,2001-05-02,1755.73,1,
SPX2,NTR,2001-05-03,1729.77,1,
SPX2,NTR,2001-05-04,1754.78,1,
SPX2,NTR,2001-05-07,1750.51,1,
SPX2,NTR,2001-05-08,1747.42,1,
SPX2,NTR,2001-05-09,1739.72,1,
SPX2,NTR,2001-05-10,1739.4,1,
SPX2,NTR,2001-05-11,1726.33,1,
SPX2,NTR,2001-05-14,1730.93,1,
SPX2,NTR,2001-05-15,1731.66,1,
SPX2,NTR,2001-05-16,1781.12,1,
SPX2,NTR,2001-05-17,1785.98,1,
SPX2,NTR,2001-05-18,1791.03,1,
SPX2,NTR,2001-05-21,1819.97,1,
SPX2,NTR,2001-05-22,1815.19,1,
SPX2,NTR,2001-05-23,1787.05,1,
SPX2,NTR,2001-05-24,1792.79,1,
SPX2,NTR,2001-05-25,1771.61,1,
SPX2,NTR,2001-05-29,1757.88,1,
SPX2,NTR,2001-05-30,1730.65,1,
SPX2,NTR,2001-05-31,1741.49,1,
SPX2,NTR,2001-06-01,1748.21,1,
SPX2,NTR,2001-06-04,1757.16,1,
SPX2,NTR,2001-06-05,1780,1,
SPX2,NTR,2001-06-06,1761.39,1,
SPX2,NTR,2001-06-07,1771.03,1,
SPX2,NTR,2001-06-08,1754.39,1,
SPX2,NTR,2001-06-11,1739.74,1,
SPX2,NTR,2001-06-12,1741.77,1,
SPX2,NTR,2001-06-13,1722.29,1,
SPX2,NTR,2001-06-14,1692.17,1,
SPX2,NTR,2001-06-15,1684.53,1,
SPX2,NTR,2001-06-18,1676.33,1,
SPX2,NTR,2001-06-19,1682.09,1,
SPX2,NTR,2001-06-20,1696.79,1,
SPX2,NTR,2001-06-21,1716.1,1,
SPX2,NTR,2001-06-22,1699.88,1,
SPX2,NTR,2001-06-25,1690.52,1,
SPX2,NTR,2001-06-26,1687.97,1,
SPX2,NTR,2001-06-27,1680.22,1,
SPX2,NTR,2001-06-28,1701.22,1,
SPX2,NTR,2001-06-29,1698.75,1,
SPX2,NTR,2001-07-02,1715.8,1,
SPX2,NTR,2001-07-03,1712.87,1,
SPX2,NTR,2001-07-05,1691.99,1,
SPX2,NTR,2001-07-06,1652.47,1,
SPX2,NTR,2001-07-09,1663.86,1,
SPX2,NTR,2001-07-10,1639.96,1,
SPX2,NTR,2001-07-11,1638.18,1,
SPX2,NTR,2001-07-12,1677,1,
SPX2,NTR,2001-07-13,1687.47,1,
SPX2,NTR,2001-07-16,1669.11,1,
SPX2,NTR,2001-07-17,1685.75,1,
SPX2,NTR,2001-07-18,1676.5,1,
SPX2,NTR,2001-07-19,1686.65,1,
SPX2,NTR,2001-07-20,1680.86,1,
SPX2,NTR,2001-07-23,1653.35,1,
SPX2,NTR,2001-07-24,1626.45,1,
SPX2,NTR,2001-07-25,1652.61,1,
SPX2,NTR,2001-07-26,1669.9,1,
SPX2,NTR,2001-07-27,1673.99,1,
SPX2,NTR,2001-07-30,1672.23,1,
SPX2,NTR,2001-07-31,1681.55,1,
SPX2,NTR,2001-08-01,1688.22,1,
SPX2,NTR,2001-08-02,1695.04,1,
SPX2,NTR,2001-08-03,1686.31,1,
SPX2,NTR,2001-08-06,1667.08,1,
SPX2,NTR,2001-08-07,1672.58,1,
SPX2,NTR,2001-08-08,1643.76,1,
SPX2,NTR,2001-08-09,1643.84,1,
SPX2,NTR,2001-08-10,1653.2,1,
SPX2,NTR,2001-08-13,1654.89,1,
SPX2,NTR,2001-08-14,1648.58,1,
SPX2,NTR,2001-08-15,1636.71,1,
SPX2,NTR,2001-08-16,1641.8,1,
SPX2,NTR,2001-08-17,1614.51,1,
SPX2,NTR,2001-08-20,1627.63,1,
SPX2,NTR,2001-08-21,1607.97,1,
SPX2,NTR,2001-08-22,1619.24,1,
SPX2,NTR,2001-08-23,1614.78,1,
SPX2,NTR,2001-08-24,1646.54,1,
SPX2,NTR,2001-08-27,1638.59,1,
SPX2,NTR,2001-08-28,1614.01,1,
SPX2,NTR,2001-08-29,1596.25,1,
SPX2,NTR,2001-08-30,1569.19,1,
SPX2,NTR,2001-08-31,1575.53,1,
SPX2,NTR,2001-09-04,1574.65,1,
SPX2,NTR,2001-09-05,1573.2,1,
SPX2,NTR,2001-09-06,1538.01,1,
SPX2,NTR,2001-09-07,1509.36,1,
SPX2,NTR,2001-09-10,1518.77,1,
SPX2,NTR,2001-09-17,1444.38,1,
SPX2,NTR,2001-09-18,1436,1,
SPX2,NTR,2001-09-19,1412.92,1,
SPX2,NTR,2001-09-20,1369.04,1,
SPX2,NTR,2001-09-21,1342.99,1,
SPX2,NTR,2001-09-24,1395.34,1,
SPX2,NTR,2001-09-25,1407.62,1,
SPX2,NTR,2001-09-26,1400.66,1,
SPX2,NTR,2001-09-27,1416.77,1,
SPX2,NTR,2001-09-28,1447.84,1,
SPX2,NTR,2001-10-01,1444.52,1,
SPX2,NTR,2001-10-02,1462.29,1,
SPX2,NTR,2001-10-03,1491.64,1,
SPX2,NTR,2001-10-04,1487.96,1,
SPX2,NTR,2001-10-05,1490.63,1,
SPX2,NTR,2001-10-08,1478.19,1,
SPX2,NTR,2001-10-09,1470.33,1,
SPX2,NTR,2001-10-10,1504.11,1,
SPX2,NTR,2001-10-11,1527.04,1,
SPX2,NTR,2001-10-12,1519.01,1,
SPX2,NTR,2001-10-15,1516.69,1,
SPX2,NTR,2001-10-16,1527.21,1,
SPX2,NTR,2001-10-17,1498.82,1,
SPX2,NTR,2001-10-18,1487.05,1,
SPX2,NTR,2001-10-19,1493.83,1,
SPX2,NTR,2001-10-22,1516.68,1,
SPX2,NTR,2001-10-23,1509.55,1,
SPX2,NTR,2001-10-24,1510.15,1,
SPX2,NTR,2001-10-25,1530.87,1,
SPX2,NTR,2001-10-26,1537.16,1,
SPX2,NTR,2001-10-29,1500.64,1,
SPX2,NTR,2001-10-30,1474.93,1,
SPX2,NTR,2001-10-31,1475.03,1,
SPX2,NTR,2001-11-01,1509,1,
SPX2,NTR,2001-11-02,1513.33,1,
SPX2,NTR,2001-11-05,1535.13,1,
SPX2,NTR,2001-11-06,1557.43,1,
SPX2,NTR,2001-11-07,1553.54,1,
SPX2,NTR,2001-11-08,1557.42,1,
SPX2,NTR,2001-11-09,1559.9,1,
SPX2,NTR,2001-11-12,1557.14,1,
SPX2,NTR,2001-11-13,1586.21,1,
SPX2,NTR,2001-11-14,1589.42,1,
SPX2,NTR,2001-11-15,1590.86,1,
SPX2,NTR,2001-11-16,1585.95,1,
SPX2,NTR,2001-11-19,1603.25,1,
SPX2,NTR,2001-11-20,1591.6,1,
SPX2,NTR,2001-11-21,1583.79,1,
SPX2,NTR,2001-11-23,1602.34,1,
SPX2,NTR,2001-11-26,1612.21,1,
SPX2,NTR,2001-11-27,1601.19,1,
SPX2,NTR,2001-11-28,1572.17,1,
SPX2,NTR,2001-11-29,1588.54,1,
SPX2,NTR,2001-11-30,1587.5,1,
SPX2,NTR,2001-12-03,1574.2,1,
SPX2,NTR,2001-12-04,1594.96,1,
SPX2,NTR,2001-12-05,1630.94,1,
SPX2,NTR,2001-12-06,1626.45,1,
SPX2,NTR,2001-12-07,1614.2,1,
SPX2,NTR,2001-12-10,1588.61,1,
SPX2,NTR,2001-12-11,1584.19,1,
SPX2,NTR,2001-12-12,1584.79,1,
SPX2,NTR,2001-12-13,1560.18,1,
SPX2,NTR,2001-12-14,1565.35,1,
SPX2,NTR,2001-12-17,1581.09,1,
SPX2,NTR,2001-12-18,1593.04,1,
SPX2,NTR,2001-12-19,1602.35,1,
SPX2,NTR,2001-12-20,1589.08,1,
SPX2,NTR,2001-12-21,1596.02,1,
SPX2,NTR,2001-12-24,1595.69,1,
SPX2,NTR,2001-12-26,1602.27,1,
SPX2,NTR,2001-12-27,1613.43,1,
SPX2,NTR,2001-12-28,1618.88,1,
SPX2,NTR,2001-12-31,1600.85,1,
SPX2,NTR,2002-01-02,1610.19,1,
SPX2,NTR,2002-01-03,1624.99,1,
SPX2,NTR,2002-01-04,1635.08,1,
SPX2,NTR,2002-01-07,1624.46,1,
SPX2,NTR,2002-01-08,1618.93,1,
SPX2,NTR,2002-01-09,1611.21,1,
SPX2,NTR,2002-01-10,1613.2,1,
SPX2,NTR,2002-01-11,1597.98,1,
SPX2,NTR,2002-01-14,1587.95,1,
SPX2,NTR,2002-01-15,1598.81,1,
SPX2,NTR,2002-01-16,1572.92,1,
SPX2,NTR,2002-01-17,1588.72,1,
SPX2,NTR,2002-01-18,1572.95,1,
SPX2,NTR,2002-01-22,1561.41,1,
SPX2,NTR,2002-01-23,1573.81,1,
SPX2,NTR,2002-01-24,1579.35,1,
SPX2,NTR,2002-01-25,1580.93,1,
SPX2,NTR,2002-01-28,1580.64,1,
SPX2,NTR,2002-01-29,1535.5,1,
SPX2,NTR,2002-01-30,1553.68,1,
SPX2,NTR,2002-01-31,1577.02,1,
SPX2,NTR,2002-02-01,1565.84,1,
SPX2,NTR,2002-02-04,1527.12,1,
SPX2,NTR,2002-02-05,1520.99,1,
SPX2,NTR,2002-02-06,1512.01,1,
SPX2,NTR,2002-02-07,1507.57,1,
SPX2,NTR,2002-02-08,1529.98,1,
SPX2,NTR,2002-02-11,1551.96,1,
SPX2,NTR,2002-02-12,1545.78,1,
SPX2,NTR,2002-02-13,1561.51,1,
SPX2,NTR,2002-02-14,1558.76,1,
SPX2,NTR,2002-02-15,1541.64,1,
SPX2,NTR,2002-02-19,1512.57,1,
SPX2,NTR,2002-02-20,1533.09,1,
SPX2,NTR,2002-02-21,1509.33,1,
SPX2,NTR,2002-02-22,1521.75,1,
SPX2,NTR,2002-02-25,1549.11,1,
SPX2,NTR,2002-02-26,1549.13,1,
SPX2,NTR,2002-02-27,1550.27,1,
SPX2,NTR,2002-02-28,1545.9,1,
SPX2,NTR,2002-03-01,1580.91,1,
SPX2,NTR,2002-03-04,1611.75,1,
SPX2,NTR,2002-03-05,1600.98,1,
SPX2,NTR,2002-03-06,1624.44,1,
SPX2,NTR,2002-03-07,1617.17,1,
SPX2,NTR,2002-03-08,1626.63,1,
SPX2,NTR,2002-03-11,1632.17,1,
SPX2,NTR,2002-03-12,1628.45,1,
SPX2,NTR,2002-03-13,1612.68,1,
SPX2,NTR,2002-03-14,1611.24,1,
SPX2,NTR,2002-03-15,1629.57,1,
SPX2,NTR,2002-03-18,1628.74,1,
SPX2,NTR,2002-03-19,1635.37,1,
SPX2,NTR,2002-03-20,1609.65,1,
SPX2,NTR,2002-03-21,1612.11,1,
SPX2,NTR,2002-03-22,1605.27,1,
SPX2,NTR,2002-03-25,1581.76,1,
SPX2,NTR,2002-03-26,1591.18,1,
SPX2,NTR,2002-03-27,1599.71,1,
SPX2,NTR,2002-03-28,1603.63,1,
SPX2,NTR,2002-04-01,1602.45,1,
SPX2,NTR,2002-04-02,1588.78,1,
SPX2,NTR,2002-04-03,1573.1,1,
SPX2,NTR,2002-04-04,1574.43,1,
SPX2,NTR,2002-04-05,1569.4,1,
SPX2,NTR,2002-04-08,1573.24,1,
SPX2,NTR,2002-04-09,1562.83,1,
SPX2,NTR,2002-04-10,1580.58,1,
SPX2,NTR,2002-04-11,1543.19,1,
SPX2,NTR,2002-04-12,1553.44,1,
SPX2,NTR,2002-04-15,1541.6,1,
SPX2,NTR,2002-04-16,1577.71,1,
SPX2,NTR,2002-04-17,1574.57,1,
SPX2,NTR,2002-04-18,1572.35,1,
SPX2,NTR,2002-04-19,1573.32,1,
SPX2,NTR,2002-04-22,1549.08,1,
SPX2,NTR,2002-04-23,1539.47,1,
SPX2,NTR,2002-04-24,1528.55,1,
SPX2,NTR,2002-04-25,1526.24,1,
SPX2,NTR,2002-04-26,1505.13,1,
SPX2,NTR,2002-04-29,1489.99,1,
SPX2,NTR,2002-04-30,1506.03,1,
SPX2,NTR,2002-05-01,1519.46,1,
SPX2,NTR,2002-05-02,1516.95,1,
SPX2,NTR,2002-05-03,1501.4,1,
SPX2,NTR,2002-05-06,1472.38,1,
SPX2,NTR,2002-05-07,1467.95,1,
SPX2,NTR,2002-05-08,1523.14,1,
SPX2,NTR,2002-05-09,1501.19,1,
SPX2,NTR,2002-05-10,1475.99,1,
SPX2,NTR,2002-05-13,1503.51,1,
SPX2,NTR,2002-05-14,1535.33,1,
SPX2,NTR,2002-05-15,1526.98,1,
SPX2,NTR,2002-05-16,1537.03,1,
SPX2,NTR,2002-05-17,1549.01,1,
SPX2,NTR,2002-05-20,1528.41,1,
SPX2,NTR,2002-05-21,1511.63,1,
SPX2,NTR,2002-05-22,1520.28,1,
SPX2,NTR,2002-05-23,1535.79,1,
SPX2,NTR,2002-05-24,1517.23,1,
SPX2,NTR,2002-05-28,1504.26,1,
SPX2,NTR,2002-05-29,1494.76,1,
SPX2,NTR,2002-05-30,1490.68,1,
SPX2,NTR,2002-05-31,1494.15,1,
SPX2,NTR,2002-06-03,1457.12,1,
SPX2,NTR,2002-06-04,1457.15,1,
SPX2,NTR,2002-06-05,1470.41,1,
SPX2,NTR,2002-06-06,1441.39,1,
SPX2,NTR,2002-06-07,1439.13,1,
SPX2,NTR,2002-06-10,1443.63,1,
SPX2,NTR,2002-06-11,1419.64,1,
SPX2,NTR,2002-06-12,1429.13,1,
SPX2,NTR,2002-06-13,1414.18,1,
SPX2,NTR,2002-06-14,1410.99,1,
SPX2,NTR,2002-06-17,1451.49,1,
SPX2,NTR,2002-06-18,1452.86,1,
SPX2,NTR,2002-06-19,1428.9,1,
SPX2,NTR,2002-06-20,1409.72,1,
SPX2,NTR,2002-06-21,1385.69,1,
SPX2,NTR,2002-06-24,1390.71,1,
SPX2,NTR,2002-06-25,1367.49,1,
SPX2,NTR,2002-06-26,1364.33,1,
SPX2,NTR,2002-06-27,1388.32,1,
SPX2,NTR,2002-06-28,1387.17,1,
SPX2,NTR,2002-07-01,1357.51,1,
SPX2,NTR,2002-07-02,1328.89,1,
SPX2,NTR,2002-07-03,1337.2,1,
SPX2,NTR,2002-07-05,1386.33,1,
SPX2,NTR,2002-07-08,1369.69,1,
SPX2,NTR,2002-07-09,1335.91,1,
SPX2,NTR,2002-07-10,1290.58,1,
SPX2,NTR,2002-07-11,1300.31,1,
SPX2,NTR,2002-07-12,1291.92,1,
SPX2,NTR,2002-07-15,1287.07,1,
SPX2,NTR,2002-07-16,1263.41,1,
SPX2,NTR,2002-07-17,1270.48,1,
SPX2,NTR,2002-07-18,1236.17,1,
SPX2,NTR,2002-07-19,1188.78,1,
SPX2,NTR,2002-07-22,1149.64,1,
SPX2,NTR,2002-07-23,1118.57,1,
SPX2,NTR,2002-07-24,1182.7,1,
SPX2,NTR,2002-07-25,1176.07,1,
SPX2,NTR,2002-07-26,1195.92,1,
SPX2,NTR,2002-07-29,1260.68,1,
SPX2,NTR,2002-07-30,1266.1,1,
SPX2,NTR,2002-07-31,1278.6,1,
SPX2,NTR,2002-08-01,1240.93,1,
SPX2,NTR,2002-08-02,1212.31,1,
SPX2,NTR,2002-08-05,1170.75,1,
SPX2,NTR,2002-08-06,1205.78,1,
SPX2,NTR,2002-08-07,1230.06,1,
SPX2,NTR,2002-08-08,1270.34,1,
SPX2,NTR,2002-08-09,1275,1,
SPX2,NTR,2002-08-12,1268.23,1,
SPX2,NTR,2002-08-13,1240.85,1,
SPX2,NTR,2002-08-14,1290.74,1,
SPX2,NTR,2002-08-15,1305.76,1,
SPX2,NTR,2002-08-16,1303.78,1,
SPX2,NTR,2002-08-19,1334.6,1,
SPX2,NTR,2002-08-20,1315.95,1,
SPX2,NTR,2002-08-21,1332.79,1,
SPX2,NTR,2002-08-22,1351.53,1,
SPX2,NTR,2002-08-23,1320.9,1,
SPX2,NTR,2002-08-26,1330.85,1,
SPX2,NTR,2002-08-27,1312.43,1,
SPX2,NTR,2002-08-28,1288.78,1,
SPX2,NTR,2002-08-29,1288.76,1,
SPX2,NTR,2002-08-30,1286.35,1,
SPX2,NTR,2002-09-03,1232.94,1,
SPX2,NTR,2002-09-04,1254.84,1,
SPX2,NTR,2002-09-05,1234.86,1,
SPX2,NTR,2002-09-06,1255.64,1,
SPX2,NTR,2002-09-09,1268.36,1,
SPX2,NTR,2002-09-10,1277.66,1,
SPX2,NTR,2002-09-11,1277.62,1,
SPX2,NTR,2002-09-12,1246.16,1,
SPX2,NTR,2002-09-13,1250.24,1,
SPX2,NTR,2002-09-16,1252.09,1,
SPX2,NTR,2002-09-17,1227.39,1,
SPX2,NTR,2002-09-18,1221.76,1,
SPX2,NTR,2002-09-19,1185.05,1,
SPX2,NTR,2002-09-20,1187.96,1,
SPX2,NTR,2002-09-23,1171.54,1,
SPX2,NTR,2002-09-24,1151.29,1,
SPX2,NTR,2002-09-25,1180.12,1,
SPX2,NTR,2002-09-26,1201.77,1,
SPX2,NTR,2002-09-27,1163.02,1,
SPX2,NTR,2002-09-30,1146.03,1,
SPX2,NTR,2002-10-01,1191.9,1,
SPX2,NTR,2002-10-02,1163.96,1,
